Date,Produit,Catégorie,Prix HT
2018-02-20,Produit B,Alimentation,306.17
2018-02-20,Produit C,Beauté,403.26
2018-02-20,Produit C,Électronique,330.33
2018-02-20,Produit B,Électronique,97.47
2018-02-20,Produit E,Beauté,136.73
2018-02-20,Produit C,Beauté,229.14
2018-02-20,Produit A,Maison,261.03
2018-02-21,Produit D,Vêtements,268.55
2018-02-21,Produit E,Vêtements,227.74
2018-02-21,Produit D,Beauté,383.46
2018-02-21,Produit C,Beauté,470.15
2018-02-21,Produit B,Maison,323.9
2018-02-21,Produit B,Alimentation,178.74
2018-02-21,Produit C,Électronique,484.37
2018-02-21,Produit B,Beauté,212.66
2018-02-21,Produit E,Électronique,102.47
2018-02-22,Produit E,Alimentation,336.98
2018-02-22,Produit D,Maison,135.54
2018-02-22,Produit C,Beauté,115.88
2018-02-22,Produit E,Alimentation,67.43
2018-02-22,Produit C,Maison,442.37
2018-02-22,Produit C,Vêtements,141.52
2018-02-22,Produit C,Vêtements,116.85
2018-02-22,Produit D,Alimentation,46.68
2018-02-22,Produit C,Maison,100.02
2018-02-22,Produit D,Vêtements,386.62
2018-02-23,Produit C,Vêtements,21.21
2018-02-23,Produit C,Électronique,308.8
2018-02-23,Produit D,Maison,391.02
2018-02-23,Produit C,Électronique,41.98
2018-02-23,Produit E,Vêtements,395.74
2018-02-23,Produit E,Électronique,380.71
2018-02-24,Produit D,Beauté,335.51
2018-02-24,Produit C,Vêtements,432.35
2018-02-24,Produit E,Vêtements,50.94
2018-02-25,Produit A,Électronique,18.67
2018-02-25,Produit A,Alimentation,182.33
2018-02-25,Produit C,Vêtements,446.32
2018-02-25,Produit A,Maison,484.22
2018-02-25,Produit A,Alimentation,403.0
2018-02-25,Produit E,Alimentation,289.85
2018-02-25,Produit D,Beauté,17.4
2018-02-25,Produit A,Vêtements,364.96
2018-02-25,Produit E,Beauté,238.62
2018-02-25,Produit C,Électronique,269.4
2018-02-26,Produit E,Maison,498.01
2018-02-26,Produit A,Alimentation,485.57
2018-02-26,Produit B,Alimentation,383.86
2018-02-26,Produit D,Alimentation,42.93
2018-02-26,Produit D,Alimentation,163.54
2018-02-26,Produit D,Électronique,371.57
2018-02-26,Produit B,Alimentation,425.42
2018-02-26,Produit B,Beauté,294.62
2018-02-26,Produit D,Beauté,121.22
2018-02-26,Produit C,Alimentation,45.48
2018-02-27,Produit B,Alimentation,162.67
2018-02-27,Produit C,Maison,489.3
2018-02-27,Produit C,Électronique,360.24
2018-02-27,Produit A,Vêtements,198.02
2018-02-27,Produit E,Électronique,275.39
2018-02-27,Produit E,Électronique,454.64
2018-02-27,Produit E,Maison,109.77
2018-02-27,Produit A,Maison,354.89
2018-02-27,Produit C,Maison,89.98
2018-02-28,Produit E,Maison,434.41
2018-02-28,Produit D,Vêtements,330.71
2018-02-28,Produit B,Alimentation,21.45
2018-02-28,Produit D,Maison,489.74
2018-02-28,Produit C,Beauté,74.28
2018-03-01,Produit C,Maison,208.74
2018-03-01,Produit B,Vêtements,201.73
2018-03-01,Produit E,Alimentation,398.94
2018-03-01,Produit E,Maison,203.38
2018-03-01,Produit D,Vêtements,195.63
2018-03-01,Produit D,Beauté,155.78
2018-03-01,Produit D,Beauté,290.54
2018-03-01,Produit A,Vêtements,57.47
2018-03-01,Produit A,Électronique,306.45
2018-03-02,Produit B,Maison,126.0
2018-03-02,Produit D,Beauté,484.93
2018-03-02,Produit B,Maison,221.18
2018-03-03,Produit E,Électronique,369.06
2018-03-03,Produit D,Maison,94.08
2018-03-03,Produit E,Électronique,62.88
2018-03-03,Produit E,Maison,446.07
2018-03-03,Produit A,Électronique,256.24
2018-03-03,Produit A,Beauté,281.41
2018-03-03,Produit C,Maison,334.11
2018-03-03,Produit A,Maison,246.16
2018-03-03,Produit D,Alimentation,372.02
2018-03-03,Produit C,Vêtements,496.0
2018-03-04,Produit A,Beauté,258.16
2018-03-04,Produit D,Électronique,142.05
2018-03-04,Produit E,Maison,69.91
2018-03-04,Produit E,Maison,171.69
2018-03-04,Produit D,Électronique,136.71
2018-03-04,Produit A,Beauté,141.79
2018-03-05,Produit D,Maison,485.24
2018-03-05,Produit C,Électronique,35.83
2018-03-05,Produit A,Électronique,430.79
2018-03-06,Produit B,Vêtements,493.55
2018-03-06,Produit D,Beauté,266.09
2018-03-06,Produit D,Vêtements,325.96
2018-03-06,Produit D,Vêtements,57.29
2018-03-06,Produit D,Maison,192.78
2018-03-06,Produit C,Alimentation,348.17
2018-03-06,Produit C,Électronique,113.65
2018-03-07,Produit A,Vêtements,225.58
2018-03-07,Produit D,Alimentation,185.95
2018-03-07,Produit A,Beauté,432.23
2018-03-07,Produit B,Vêtements,449.37
2018-03-07,Produit C,Électronique,96.37
2018-03-07,Produit B,Beauté,259.79
2018-03-07,Produit C,Beauté,139.38
2018-03-07,Produit C,Beauté,46.09
2018-03-08,Produit C,Maison,279.27
2018-03-08,Produit D,Maison,317.73
2018-03-08,Produit A,Vêtements,444.28
2018-03-08,Produit D,Électronique,175.26
2018-03-08,Produit A,Électronique,404.8
2018-03-08,Produit B,Alimentation,255.92
2018-03-08,Produit E,Vêtements,299.51
2018-03-08,Produit D,Électronique,285.03
2018-03-08,Produit A,Vêtements,429.25
2018-03-09,Produit A,Vêtements,169.71
2018-03-09,Produit B,Alimentation,295.33
2018-03-09,Produit B,Électronique,74.34
2018-03-09,Produit D,Beauté,169.09
2018-03-10,Produit B,Vêtements,47.93
2018-03-10,Produit A,Maison,193.75
2018-03-10,Produit A,Vêtements,40.59
2018-03-10,Produit D,Beauté,319.12
2018-03-10,Produit C,Alimentation,300.55
2018-03-11,Produit D,Alimentation,80.59
2018-03-11,Produit A,Beauté,122.0
2018-03-11,Produit D,Vêtements,12.11
2018-03-11,Produit A,Vêtements,247.81
2018-03-11,Produit E,Maison,128.23
2018-03-11,Produit D,Électronique,101.32
2018-03-12,Produit B,Électronique,297.35
2018-03-12,Produit C,Alimentation,340.5
2018-03-12,Produit D,Électronique,85.03
2018-03-12,Produit E,Vêtements,66.15
2018-03-12,Produit E,Électronique,346.93
2018-03-12,Produit C,Électronique,93.91
2018-03-12,Produit E,Alimentation,354.86
2018-03-13,Produit E,Beauté,253.64
2018-03-13,Produit B,Électronique,362.38
2018-03-13,Produit B,Maison,444.77
2018-03-13,Produit D,Alimentation,324.29
2018-03-13,Produit E,Alimentation,64.17
2018-03-14,Produit B,Beauté,59.41
2018-03-14,Produit D,Alimentation,119.68
2018-03-14,Produit E,Beauté,154.41
2018-03-14,Produit D,Vêtements,148.42
2018-03-14,Produit E,Maison,328.71
2018-03-14,Produit D,Vêtements,478.09
2018-03-14,Produit A,Alimentation,102.11
2018-03-15,Produit D,Vêtements,372.48
2018-03-15,Produit B,Beauté,273.83
2018-03-15,Produit A,Alimentation,409.94
2018-03-15,Produit A,Électronique,424.78
2018-03-15,Produit A,Beauté,365.61
2018-03-15,Produit E,Vêtements,34.43
2018-03-15,Produit D,Vêtements,345.86
2018-03-15,Produit E,Alimentation,445.93
2018-03-16,Produit B,Maison,129.52
2018-03-16,Produit C,Maison,314.73
2018-03-16,Produit D,Vêtements,221.46
2018-03-16,Produit A,Vêtements,369.31
2018-03-17,Produit B,Maison,258.34
2018-03-17,Produit C,Alimentation,104.98
2018-03-17,Produit B,Maison,378.31
2018-03-17,Produit D,Vêtements,57.3
2018-03-17,Produit D,Maison,321.79
2018-03-18,Produit C,Alimentation,329.8
2018-03-18,Produit D,Électronique,278.17
2018-03-18,Produit D,Vêtements,214.52
2018-03-18,Produit C,Vêtements,152.29
2018-03-19,Produit C,Beauté,265.4
2018-03-19,Produit E,Électronique,445.23
2018-03-19,Produit C,Maison,387.07
2018-03-19,Produit E,Électronique,56.75
2018-03-19,Produit D,Électronique,34.4
2018-03-19,Produit E,Beauté,311.62
2018-03-19,Produit A,Alimentation,440.03
2018-03-19,Produit E,Électronique,322.01
2018-03-19,Produit A,Vêtements,247.05
2018-03-20,Produit E,Beauté,439.17
2018-03-20,Produit A,Maison,303.45
2018-03-20,Produit B,Beauté,172.5
2018-03-20,Produit E,Électronique,165.9
2018-03-20,Produit A,Beauté,111.26
2018-03-20,Produit D,Alimentation,315.32
2018-03-21,Produit C,Électronique,71.69
2018-03-21,Produit B,Beauté,480.74
2018-03-21,Produit E,Vêtements,181.95
2018-03-21,Produit A,Maison,482.29
2018-03-21,Produit A,Électronique,236.04
2018-03-22,Produit A,Alimentation,72.72
2018-03-22,Produit D,Vêtements,373.12
2018-03-22,Produit B,Électronique,70.52
2018-03-22,Produit C,Vêtements,173.01
2018-03-22,Produit D,Vêtements,114.41
2018-03-22,Produit A,Vêtements,478.37
2018-03-22,Produit E,Beauté,227.95
2018-03-22,Produit A,Vêtements,356.22
2018-03-23,Produit E,Maison,383.7
2018-03-23,Produit B,Alimentation,291.82
2018-03-23,Produit A,Alimentation,207.63
2018-03-23,Produit C,Beauté,160.79
2018-03-23,Produit D,Électronique,347.76
2018-03-24,Produit B,Maison,77.03
2018-03-24,Produit E,Vêtements,347.83
2018-03-24,Produit A,Maison,330.51
2018-03-25,Produit A,Alimentation,171.41
2018-03-25,Produit D,Vêtements,327.62
2018-03-25,Produit D,Électronique,189.29
2018-03-25,Produit E,Vêtements,473.51
2018-03-25,Produit C,Alimentation,66.78
2018-03-25,Produit E,Beauté,281.94
2018-03-25,Produit A,Beauté,147.51
2018-03-26,Produit B,Alimentation,240.56
2018-03-26,Produit D,Maison,217.49
2018-03-26,Produit A,Alimentation,211.03
2018-03-26,Produit C,Électronique,85.06
2018-03-26,Produit D,Électronique,228.74
2018-03-26,Produit C,Beauté,196.79
2018-03-26,Produit B,Beauté,422.51
2018-03-26,Produit B,Vêtements,104.86
2018-03-26,Produit A,Maison,120.86
2018-03-27,Produit A,Alimentation,99.22
2018-03-27,Produit D,Vêtements,362.13
2018-03-27,Produit A,Maison,79.81
2018-03-27,Produit D,Maison,68.07
2018-03-27,Produit D,Maison,12.79
2018-03-27,Produit B,Vêtements,236.24
2018-03-27,Produit E,Maison,191.81
2018-03-27,Produit D,Alimentation,467.25
2018-03-27,Produit B,Beauté,334.11
2018-03-27,Produit C,Vêtements,138.49
2018-03-27,Produit E,Maison,91.13
2018-03-28,Produit D,Beauté,337.69
2018-03-28,Produit A,Beauté,313.85
2018-03-28,Produit E,Alimentation,78.62
2018-03-28,Produit C,Électronique,235.63
2018-03-28,Produit A,Électronique,7.08
2018-03-28,Produit B,Électronique,362.2
2018-03-29,Produit E,Vêtements,184.85
2018-03-29,Produit D,Électronique,431.48
2018-03-29,Produit B,Maison,138.2
2018-03-29,Produit D,Beauté,415.92
2018-03-29,Produit B,Électronique,392.67
2018-03-29,Produit B,Électronique,75.09
2018-03-29,Produit A,Électronique,336.29
2018-03-30,Produit A,Maison,43.71
2018-03-30,Produit C,Électronique,400.98
2018-03-30,Produit E,Maison,142.04
2018-03-30,Produit E,Électronique,466.5
2018-03-30,Produit D,Beauté,483.4
2018-03-30,Produit A,Vêtements,272.78
2018-03-30,Produit A,Beauté,388.66
2018-03-30,Produit C,Vêtements,157.88
2018-03-30,Produit D,Maison,390.72
2018-03-30,Produit B,Alimentation,126.41
2018-03-31,Produit E,Maison,265.97
2018-03-31,Produit E,Électronique,310.9
2018-03-31,Produit E,Vêtements,106.55
2018-03-31,Produit A,Beauté,174.91
2018-04-01,Produit E,Alimentation,393.79
2018-04-01,Produit B,Vêtements,83.14
2018-04-01,Produit A,Alimentation,398.88
2018-04-01,Produit E,Vêtements,485.49
2018-04-01,Produit D,Beauté,309.74
2018-04-01,Produit E,Vêtements,398.32
2018-04-01,Produit C,Électronique,430.28
2018-04-01,Produit C,Alimentation,439.58
2018-04-02,Produit B,Vêtements,470.58
2018-04-02,Produit A,Maison,82.86
2018-04-02,Produit D,Vêtements,363.22
2018-04-02,Produit A,Beauté,278.54
2018-04-02,Produit A,Beauté,92.24
2018-04-02,Produit E,Alimentation,184.02
2018-04-03,Produit E,Électronique,282.06
2018-04-03,Produit B,Maison,328.58
2018-04-03,Produit B,Électronique,431.91
2018-04-03,Produit A,Électronique,385.45
2018-04-03,Produit E,Alimentation,222.04
2018-04-03,Produit A,Beauté,446.84
2018-04-03,Produit E,Maison,380.79
2018-04-04,Produit B,Vêtements,327.7
2018-04-04,Produit A,Alimentation,299.46
2018-04-04,Produit D,Maison,253.57
2018-04-04,Produit E,Vêtements,288.63
2018-04-04,Produit E,Beauté,210.37
2018-04-04,Produit E,Électronique,69.94
2018-04-04,Produit C,Beauté,113.83
2018-04-04,Produit A,Électronique,393.09
2018-04-05,Produit E,Électronique,104.22
2018-04-05,Produit A,Beauté,365.82
2018-04-05,Produit E,Vêtements,244.6
2018-04-05,Produit C,Beauté,414.13
2018-04-05,Produit A,Vêtements,118.45
2018-04-05,Produit A,Maison,311.13
2018-04-06,Produit E,Vêtements,180.54
2018-04-06,Produit A,Vêtements,185.44
2018-04-06,Produit A,Électronique,124.48
2018-04-06,Produit B,Alimentation,337.95
2018-04-06,Produit D,Maison,17.02
2018-04-06,Produit A,Électronique,315.34
2018-04-06,Produit A,Alimentation,29.52
2018-04-06,Produit B,Vêtements,391.52
2018-04-06,Produit D,Vêtements,438.79
2018-04-07,Produit B,Électronique,348.14
2018-04-07,Produit B,Électronique,414.65
2018-04-07,Produit C,Électronique,346.21
2018-04-07,Produit A,Alimentation,191.71
2018-04-07,Produit C,Maison,425.41
2018-04-07,Produit B,Beauté,62.49
2018-04-08,Produit A,Électronique,137.22
2018-04-08,Produit A,Beauté,337.2
2018-04-08,Produit A,Beauté,211.71
2018-04-08,Produit A,Électronique,76.79
2018-04-09,Produit B,Vêtements,490.2
2018-04-09,Produit D,Maison,19.74
2018-04-09,Produit A,Maison,368.33
2018-04-10,Produit C,Vêtements,188.14
2018-04-10,Produit D,Alimentation,11.73
2018-04-10,Produit C,Alimentation,140.65
2018-04-10,Produit A,Maison,456.69
2018-04-11,Produit C,Alimentation,184.12
2018-04-11,Produit B,Vêtements,34.61
2018-04-11,Produit E,Vêtements,351.56
2018-04-11,Produit E,Électronique,449.27
2018-04-11,Produit A,Électronique,284.17
2018-04-11,Produit D,Maison,31.82
2018-04-11,Produit D,Électronique,496.65
2018-04-11,Produit C,Électronique,392.89
2018-04-12,Produit D,Vêtements,184.12
2018-04-12,Produit E,Vêtements,285.08
2018-04-12,Produit D,Électronique,147.96
2018-04-12,Produit C,Électronique,473.95
2018-04-13,Produit B,Électronique,113.3
2018-04-13,Produit C,Maison,338.62
2018-04-13,Produit C,Alimentation,38.87
2018-04-13,Produit C,Alimentation,378.88
2018-04-13,Produit B,Vêtements,7.83
2018-04-13,Produit C,Électronique,113.3
2018-04-13,Produit E,Maison,158.42
2018-04-13,Produit C,Maison,350.73
2018-04-13,Produit C,Électronique,242.14
2018-04-13,Produit E,Vêtements,27.32
2018-04-14,Produit D,Alimentation,90.7
2018-04-14,Produit C,Beauté,306.55
2018-04-14,Produit E,Maison,311.18
2018-04-14,Produit A,Maison,184.49
2018-04-14,Produit D,Électronique,185.24
2018-04-14,Produit A,Électronique,18.87
2018-04-14,Produit D,Vêtements,177.72
2018-04-14,Produit C,Beauté,27.7
2018-04-14,Produit E,Beauté,416.87
2018-04-14,Produit A,Alimentation,430.32
2018-04-15,Produit B,Électronique,238.18
2018-04-15,Produit A,Maison,352.25
2018-04-15,Produit E,Électronique,65.34
2018-04-15,Produit E,Électronique,283.03
2018-04-15,Produit D,Électronique,90.68
2018-04-15,Produit C,Alimentation,66.19
2018-04-15,Produit C,Maison,357.62
2018-04-16,Produit E,Beauté,340.4
2018-04-16,Produit E,Alimentation,143.62
2018-04-16,Produit C,Maison,130.38
2018-04-16,Produit C,Alimentation,11.56
2018-04-16,Produit C,Maison,161.64
2018-04-16,Produit D,Électronique,420.93
2018-04-16,Produit A,Alimentation,28.87
2018-04-17,Produit B,Alimentation,145.93
2018-04-17,Produit B,Beauté,349.54
2018-04-17,Produit A,Beauté,11.98
2018-04-17,Produit B,Vêtements,53.97
2018-04-17,Produit C,Électronique,155.89
2018-04-17,Produit B,Beauté,183.09
2018-04-18,Produit C,Beauté,349.87
2018-04-18,Produit D,Maison,253.76
2018-04-18,Produit C,Vêtements,317.06
2018-04-18,Produit A,Maison,445.07
2018-04-18,Produit E,Maison,416.51
2018-04-18,Produit C,Beauté,497.7
2018-04-18,Produit D,Maison,136.6
2018-04-19,Produit B,Beauté,26.91
2018-04-19,Produit D,Vêtements,328.7
2018-04-19,Produit C,Maison,386.02
2018-04-19,Produit C,Maison,322.38
2018-04-19,Produit C,Maison,453.51
2018-04-19,Produit B,Électronique,361.88
2018-04-19,Produit C,Maison,253.21
2018-04-19,Produit C,Beauté,110.72
2018-04-19,Produit D,Beauté,46.42
2018-04-19,Produit E,Maison,475.48
2018-04-20,Produit E,Vêtements,161.8
2018-04-20,Produit C,Vêtements,75.91
2018-04-20,Produit B,Alimentation,198.85
2018-04-21,Produit E,Maison,65.06
2018-04-21,Produit C,Alimentation,371.8
2018-04-21,Produit D,Beauté,112.7
2018-04-22,Produit B,Maison,150.17
2018-04-22,Produit B,Vêtements,66.06
2018-04-22,Produit B,Beauté,399.63
2018-04-22,Produit B,Maison,112.55
2018-04-22,Produit A,Maison,148.47
2018-04-22,Produit B,Vêtements,162.02
2018-04-23,Produit A,Maison,20.92
2018-04-23,Produit B,Beauté,155.8
2018-04-23,Produit D,Maison,322.37
2018-04-23,Produit D,Alimentation,225.08
2018-04-24,Produit A,Électronique,326.34
2018-04-24,Produit D,Alimentation,288.89
2018-04-24,Produit A,Alimentation,469.07
2018-04-24,Produit D,Beauté,137.66
2018-04-24,Produit D,Beauté,168.94
2018-04-24,Produit A,Vêtements,43.99
2018-04-24,Produit C,Électronique,132.7
2018-04-24,Produit E,Vêtements,26.75
2018-04-24,Produit E,Électronique,401.42
2018-04-24,Produit C,Beauté,104.48
2018-04-24,Produit C,Électronique,304.38
2018-04-25,Produit D,Électronique,343.91
2018-04-25,Produit C,Maison,400.73
2018-04-25,Produit A,Électronique,495.54
2018-04-25,Produit D,Maison,188.05
2018-04-25,Produit A,Beauté,327.04
2018-04-25,Produit D,Beauté,269.9
2018-04-25,Produit B,Maison,37.61
2018-04-25,Produit C,Alimentation,55.07
2018-04-26,Produit D,Beauté,499.67
2018-04-26,Produit B,Vêtements,333.03
2018-04-26,Produit D,Maison,306.78
2018-04-26,Produit C,Vêtements,497.82
2018-04-26,Produit C,Beauté,175.41
2018-04-26,Produit A,Maison,278.1
2018-04-26,Produit A,Beauté,39.95
2018-04-26,Produit B,Alimentation,51.16
2018-04-27,Produit C,Vêtements,109.34
2018-04-27,Produit A,Beauté,57.22
2018-04-27,Produit D,Alimentation,70.93
2018-04-27,Produit A,Beauté,494.11
2018-04-27,Produit B,Maison,485.83
2018-04-27,Produit E,Beauté,346.48
2018-04-27,Produit B,Vêtements,211.37
2018-04-27,Produit E,Beauté,438.22
2018-04-27,Produit B,Maison,17.36
2018-04-28,Produit A,Électronique,48.83
2018-04-28,Produit B,Alimentation,480.91
2018-04-28,Produit A,Alimentation,204.87
2018-04-28,Produit C,Électronique,279.69
2018-04-28,Produit C,Vêtements,233.69
2018-04-28,Produit A,Électronique,11.22
2018-04-28,Produit B,Beauté,471.47
2018-04-28,Produit C,Électronique,79.09
2018-04-29,Produit E,Maison,431.8
2018-04-29,Produit C,Vêtements,364.38
2018-04-29,Produit B,Électronique,170.66
2018-04-29,Produit D,Vêtements,99.36
2018-04-29,Produit B,Électronique,429.97
2018-04-30,Produit E,Beauté,47.26
2018-04-30,Produit B,Maison,272.74
2018-04-30,Produit B,Vêtements,323.73
2018-04-30,Produit C,Vêtements,499.54
2018-04-30,Produit C,Alimentation,262.87
2018-04-30,Produit D,Alimentation,284.35
2018-04-30,Produit D,Alimentation,317.42
2018-04-30,Produit A,Vêtements,376.68
2018-04-30,Produit D,Électronique,91.65
2018-04-30,Produit D,Vêtements,256.67
2018-04-30,Produit A,Électronique,112.66
2018-05-01,Produit D,Vêtements,115.96
2018-05-01,Produit D,Alimentation,470.3
2018-05-01,Produit C,Maison,481.12
2018-05-01,Produit A,Maison,347.26
2018-05-01,Produit C,Électronique,370.05
2018-05-01,Produit B,Électronique,194.63
2018-05-01,Produit A,Vêtements,337.05
2018-05-01,Produit E,Alimentation,483.82
2018-05-01,Produit D,Alimentation,8.9
2018-05-01,Produit C,Alimentation,282.78
2018-05-02,Produit D,Beauté,344.68
2018-05-02,Produit A,Électronique,42.96
2018-05-02,Produit A,Maison,48.18
2018-05-02,Produit C,Vêtements,422.07
2018-05-02,Produit C,Beauté,466.37
2018-05-02,Produit A,Vêtements,305.13
2018-05-02,Produit C,Électronique,42.15
2018-05-02,Produit A,Beauté,326.04
2018-05-02,Produit B,Électronique,210.42
2018-05-02,Produit B,Électronique,63.63
2018-05-02,Produit A,Électronique,183.27
2018-05-03,Produit C,Électronique,55.93
2018-05-03,Produit A,Alimentation,184.83
2018-05-03,Produit A,Beauté,249.52
2018-05-03,Produit E,Beauté,32.85
2018-05-03,Produit E,Beauté,267.53
2018-05-04,Produit C,Vêtements,272.11
2018-05-04,Produit E,Électronique,320.6
2018-05-04,Produit D,Beauté,6.26
2018-05-04,Produit A,Vêtements,202.09
2018-05-04,Produit D,Beauté,339.59
2018-05-04,Produit A,Maison,361.41
2018-05-04,Produit A,Alimentation,82.33
2018-05-04,Produit A,Électronique,448.48
2018-05-04,Produit E,Maison,97.39
2018-05-05,Produit E,Électronique,195.57
2018-05-05,Produit E,Vêtements,412.3
2018-05-05,Produit C,Électronique,92.26
2018-05-05,Produit B,Vêtements,201.1
2018-05-05,Produit E,Beauté,240.24
